"","state","date","tweets","hoax","fips","cases","deaths","rank","pop","growth","Pop2018","Pop2010","growthSince2010","Percent","density","one","stweets","hoaxsh","nn","cumtweets","cumhoax","casesPC","deathsPC","datex","tweetsPC","L1hoaxsh","L2hoaxsh","L1cases","hoaxshXdensity","Dcases","DcasesPC","mtweetsPC","mhoaxsh","mdensity","tweetsPCXdensity"
"1144","Texas",2020-04-04,2915,12,48,6566,124,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,2915,0.47575796894598,13,23121,110,0.222785500755879,0.00420734116566084,2020-04-04,7.84499476542292,0.47575796894598,0.47575796894598,6566,-43.3322727390684,0,0,5.77566226206666,0.738983400021089,203.900898,-714.526030042112
"1145","Texas",2020-04-05,2778,2,48,7091,136,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,2778,0.432449129310012,14,25899,112,0.240598840368556,0.00461450321395059,2020-04-05,8.78757490721371,0.432449129310012,0.432449129310012,7091,-39.3876820572223,0,0,6.50918760998209,0.690244208414145,203.900898,-800.376698761328
"1146","Texas",2020-04-06,3121,14,48,8104,159,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,3121,0.434183321847002,15,29020,126,0.27497010327835,0.0053948971398393,2020-04-06,9.84653553447399,0.434183321847002,0.434183321847002,8104,-39.5456331771192,0,0,7.29426477567296,0.66483533873214,203.900898,-896.827360054587
"1147","Texas",2020-04-07,3135,8,48,8968,177,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,3135,0.416731457005131,16,32155,134,0.304285770755213,0.00600564021227393,2020-04-07,10.910246385631,0.416731457005131,0.416731457005131,8968,-37.956108636293,0,0,8.10203425579575,0.627086821395745,203.900898,-993.71067410597
"1148","Texas",2020-04-08,3095,10,48,9897,195,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,3095,0.408510638297872,17,35250,144,0.335806899326978,0.00661638328470857,2020-04-08,11.9603851685116,0.408510638297872,0.408510638297872,9897,-37.2073523744681,0,0,8.92603999953742,0.625334615867889,203.900898,-1089.35783741985
"1149","Texas",2020-04-09,3162,7,48,11372,228,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,3162,0.393106320941372,18,38412,151,0.385853901095928,0.00773607891750541,2020-04-09,13.0332571657552,0.393106320941372,0.393106320941372,11372,-35.804319478288,0,0,9.74177004803146,0.612908396991543,203.900898,-1187.07555321905
"1150","Texas",2020-04-10,3089,12,48,12290,246,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,3089,0.392761620201923,19,41501,163,0.417001797790094,0.00834682198994004,2020-04-10,14.0813601383944,0.392761620201923,0.392761620201923,12290,-35.772923963278,0,0,10.4952453970308,0.59765961993393,203.900898,-1282.53729392231
"1151","Texas",2020-04-11,3121,4,48,13208,265,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,3121,0.374254851866792,20,44622,167,0.448149694484261,0.00899149523306549,2020-04-11,15.1403207656547,0.374254851866792,0.374254851866792,13208,-34.0873182869437,0,0,11.1443604063636,0.581867594538441,203.900898,-1378.98795521557
"1152","Texas",2020-04-12,1547,12,48,13776,288,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,1547,0.38770603651801,21,46169,179,0.467422031436642,0.0097718891589542,2020-04-12,15.6652205062415,0.38770603651801,0.38770603651801,13776,-35.3124588836665,0,0,11.54559801074,0.607968091535388,203.900898,-1426.79608498829
"1153","Texas",2020-04-13,1523,10,48,14487,320,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,1523,0.396292879308899,22,47692,189,0.491546382797811,0.0108576546210602,2020-04-13,16.1819770058626,0.396292879308899,0.396292879308899,14487,-36.0945528013084,0,0,12.0119100675759,0.620354912778148,203.900898,-1473.86252431852
"1154","Texas",2020-04-14,2616,10,48,15303,365,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,2616,0.395563329887891,23,50308,199,0.519233402081514,0.0123845123021468,2020-04-14,17.0695902711343,0.395563329887891,0.395563329887891,15303,-36.0281050767274,0,0,12.7523633551451,0.616187503213386,203.900898,-1554.70678255087
"1155","Texas",2020-04-15,3102,5,48,16106,395,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,3102,0.381950945515821,24,53410,204,0.546479329146237,0.0134024174228712,2020-04-15,18.1221041659633,0.381950945515821,0.381950945515821,16106,-34.7882823291518,0,0,13.5420479245739,0.601860307502986,203.900898,-1650.57027224381
"1156","Texas",2020-04-16,2710,14,48,16928,428,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,2710,0.388453314326443,25,56120,218,0.574369929454086,0.014522113055668,2020-04-16,19.0416117916844,0.388453314326443,0.388453314326443,16928,-35.380521318603,0,0,14.2983576430326,0.604035564026203,203.900898,-1734.31948470928
"1157","Texas",2020-04-17,2777,9,48,18131,461,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,2777,0.38541861215342,26,58897,227,0.615187924795134,0.0156418086884649,2020-04-17,19.9838526317682,0.38541861215342,0.38541861215342,18131,-35.1041191334024,0,0,15.0407423000614,0.591929704529066,203.900898,-1820.13924966006
"1158","Texas",2020-04-18,2417,9,48,18927,487,2,29472.295,0.0268,28701845,25242679,0.1676,0.0881,112.8204,1,2417,0.384903937110611,27,61314,236,0.642196340665021,0.016523993126426,2020-04-18,20.8039448573652,0.384903937110611,0.384903937110611,18927,-35.0572422741951,0,0,15.721784947525,0.583609511688196,203.900898,-1894.83365797336
"1159","Utah",2020-03-23,86,0,49,257,1,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,86,0,1,86,0,0.0783031673174158,0.000304681584892668,2020-03-23,0.262026163007695,0,0,257,0,0,0,0.446601736382587,0.35588698452728,203.900898,-42.961258907747
"1160","Utah",2020-03-24,91,0,49,298,1,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,91,0,2,177,0,0.0907951122980152,0.000304681584892668,2020-03-24,0.539286405260023,0,0,298,0,0,0,0.854902606082873,0.284735044828347,203.900898,-88.4202654264095
"1161","Utah",2020-03-25,104,1,49,346,1,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,104,0.355871886120996,3,281,1,0.105419828372863,0.000304681584892668,2020-03-25,0.856155253548398,0.355871886120996,0.355871886120996,346,-58.3480064056939,0,0,1.4136488181593,0.537442017526092,203.900898,-140.373415733452
"1162","Utah",2020-03-26,180,0,49,402,1,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,180,0.216919739696312,4,461,1,0.122481997126853,0.000304681584892668,2020-03-26,1.4045821063552,0.216919739696312,0.216919739696312,402,-35.5657045553145,0,0,2.22875206262975,0.48334322789808,203.900898,-230.292329726411
"1163","Utah",2020-03-27,61,0,49,480,2,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,61,0.191570881226054,5,522,1,0.146247160748481,0.000609363169785337,2020-03-27,1.59043787313973,0.191570881226054,0.191570881226054,480,-31.4095590038314,0,0,2.44813175000002,0.488528420356186,203.900898,-260.764850579581
"1164","Utah",2020-03-28,7,0,49,608,2,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,7,0.189035916824197,6,529,1,0.185246403614742,0.000609363169785337,2020-03-28,1.61176558408222,0.189035916824197,0.189035916824197,608,-33.9420588477028,0,0,2.52225190802726,0.512163315957607,219.496491304348,-289.398137786153
"1165","Utah",2020-03-29,24,3,49,719,2,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,24,0.723327305605787,7,553,4,0.219066059537828,0.000609363169785337,2020-03-29,1.68488916445646,0.723327305605787,0.723327305605787,719,-118.595224593128,0,0,2.62859524428146,0.623893440155147,203.900898,-276.250885767257
"1166","Utah",2020-03-30,49,1,49,806,4,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,49,0.830564784053156,8,602,5,0.245573357423491,0.00121872633957067,2020-03-30,1.83418314105386,0.830564784053156,0.830564784053156,806,-136.177656146179,0,0,2.88751126732879,0.854384883343553,203.900898,-300.728812354229
"1167","Utah",2020-03-31,81,1,49,887,5,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,81,0.878477306002928,9,683,6,0.270252565799797,0.00152340792446334,2020-03-31,2.08097522481692,0.878477306002928,0.878477306002928,887,-144.033292532943,0,0,3.27416992018024,0.92162012762619,203.900898,-341.19232365106
"1168","Utah",2020-04-01,120,0,49,1012,7,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,120,0.74719800747198,10,803,6,0.30833776391138,0.00213277109424868,2020-04-01,2.44659312668813,0.74719800747198,0.74719800747198,1012,-122.509014694894,0,0,3.86628231992541,0.880775936615251,203.900898,-401.138266313033
"1169","Utah",2020-04-02,112,1,49,1074,7,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,112,0.765027322404372,11,915,7,0.327228022174726,0.00213277109424868,2020-04-02,2.78783650176791,0.765027322404372,0.765027322404372,1074,-125.432271693989,0,0,4.3936614613976,0.81645045850813,203.900898,-457.087812797541
"1170","Utah",2020-04-03,160,2,49,1260,7,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,160,0.837209302325581,12,1075,9,0.383898796964762,0.00213277109424868,2020-04-03,3.27532703759618,0.837209302325581,0.837209302325581,1260,-137.267077395349,0,0,5.02172125762318,0.781583092253111,203.900898,-537.015736346837
"1171","Utah",2020-04-04,176,0,49,1428,8,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,176,0.719424460431655,13,1251,9,0.43508530322673,0.00243745267914135,2020-04-04,3.81156662700728,0.719424460431655,0.719424460431655,1428,-117.955322302158,0,0,5.77566226206666,0.738983400021089,203.900898,-624.936452251064
"1172","Utah",2020-04-05,175,1,49,1605,8,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,175,0.701262272089762,14,1426,10,0.489013943752733,0.00243745267914135,2020-04-05,4.34475940056945,0.701262272089762,0.701262272089762,1605,-114.977488078541,0,0,6.50918760998209,0.690244208414145,203.900898,-712.357618633107
"1173","Utah",2020-04-06,169,2,49,1675,13,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,169,0.752351097178683,15,1595,12,0.510341654695219,0.00396086060360469,2020-04-06,4.85967127903806,0.752351097178683,0.752351097178683,1675,-123.353904451411,0,0,7.29426477567296,0.66483533873214,203.900898,-796.781487882052
"1174","Utah",2020-04-07,180,0,49,1752,13,30,3282.115,0.0383,3161105,2775334,0.1826,0.0098,39.943,1,180,0.676056338028169,16,1775,12,0.533802136731955,0.00396086060360469,2020-04-07,5.40809813184486,0.676056338028169,0.676056338028169,1752,-110.844776112676,0,0,8.10203425579575,0.627086821395745,203.900898,-886.70040187501
